blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,blue_objective_share,red_objective_share,blue_vision_share,red_vision_share,blue_ward_efficiency,red_ward_efficiency,blue_kill_share,red_kill_share,blue_gold_per_kill,red_gold_per_kill,blue_xp_per_min,red_xp_per_min,gold_obj_momentum,xp_kill_momentum,gold_diff_per_min,xp_diff_per_min
0,16,2,0,3,6,5,0,0,0,0,14448,6.4,15930,209,40,-1620,-1431,20.9,1444.8,17,2,1,6,3,10,1,0,1,0,16068,6.8,17361,204,51,1620,1431,20.4,1606.8,0.0,1.0,0.48484848484848486,0.5151515151515151,0.125,0.11764705882352941,0.3333333333333333,0.6666666666666666,3612.0,2295.4285714285716,1593.0,1736.1,0,-4293,-162.0,-143.1
1,15,3,1,5,1,4,0,0,0,0,16778,7.2,18893,247,48,2375,2688,24.7,1677.8,37,1,0,1,5,0,0,0,0,0,14403,6.6,16205,235,60,-2375,-2688,23.5,1440.3,0.5,0.5,0.28846153846153844,0.7115384615384616,0.2,0.02702702702702703,0.8333333333333334,0.16666666666666666,2796.3333333333335,7201.5,1889.3,1620.5,0,13440,237.5,268.8
0,19,1,0,2,1,3,1,1,0,0,14494,6.8,18008,244,47,-618,-413,24.4,1449.4,38,4,1,1,2,2,0,0,0,0,15112,6.8,18421,247,60,618,413,24.7,1511.2,1.0,0.0,0.3333333333333333,0.6666666666666666,0.05263157894736842,0.10526315789473684,0.6666666666666666,0.3333333333333333,4831.333333333333,7556.0,1800.8,1842.1,-618,-826,-61.8,-41.3
1,17,2,1,9,6,13,0,0,0,0,18267,7.4,19241,226,48,2253,2082,22.6,1826.7,16,2,0,6,9,7,0,0,0,0,16014,6.8,17159,178,55,-2253,-2082,17.8,1601.4,0.5,0.5,0.5151515151515151,0.48484848484848486,0.11764705882352941,0.125,0.6,0.4,1826.7,2287.714285714286,1924.1,1715.9,0,18738,225.3,208.2
0,85,0,1,6,2,6,1,1,0,0,16440,7.0,18417,208,50,2821,2754,20.8,1644.0,12,1,0,2,6,2,0,0,0,0,13619,6.2,15663,203,46,-2821,-2754,20.3,1361.9,1.0,0.0,0.8762886597938144,0.12371134020618557,0.0,0.08333333333333333,0.75,0.25,2348.5714285714284,4539.666666666667,1841.7,1566.3,2821,16524,282.1,275.4
1,16,0,0,8,5,8,2,1,1,0,17390,7.2,19016,212,60,1716,1837,21.2,1739.0,15,1,1,5,8,8,0,0,0,0,15674,6.8,17179,226,36,-1716,-1837,22.6,1567.4,1.0,0.0,0.5161290322580645,0.4838709677419355,0.0,0.06666666666666667,0.6153846153846154,0.38461538461538464,1932.2222222222222,2612.3333333333335,1901.6,1717.9,3432,14696,171.6,183.7
1,16,4,1,6,7,6,0,0,0,0,17035,7.2,18588,235,60,501,-495,23.5,1703.5,14,3,0,7,6,4,0,0,0,0,16534,7.0,19083,207,60,-501,495,20.7,1653.4,0.5,0.5,0.5333333333333333,0.4666666666666667,0.25,0.21428571428571427,0.46153846153846156,0.5384615384615384,2433.5714285714284,2066.75,1858.8,1908.3,0,-2970,50.1,-49.5
0,18,2,1,11,16,19,0,0,0,0,17198,6.4,15293,156,32,-2830,-2212,15.6,1719.8,17,3,0,16,11,24,1,1,0,0,20028,6.8,17505,174,46,2830,2212,17.4,2002.8,0.0,1.0,0.5142857142857142,0.4857142857142857,0.1111111111111111,0.17647058823529413,0.4074074074074074,0.5925925925925926,1433.1666666666667,1178.1176470588234,1529.3,1750.5,0,-24332,-283.0,-221.2
1,26,3,1,10,2,10,1,0,1,0,17430,6.8,18040,210,42,3140,1824,21.0,1743.0,18,6,0,2,10,2,0,0,0,0,14290,6.8,16216,228,48,-3140,-1824,22.8,1429.0,1.0,0.0,0.5909090909090909,0.4090909090909091,0.11538461538461539,0.3333333333333333,0.8333333333333334,0.16666666666666666,1584.5454545454545,4763.333333333333,1804.0,1621.6,3140,18240,314.0,182.4
0,15,4,1,4,6,4,1,0,1,0,15320,7.0,16960,217,40,-1152,-1535,21.7,1532.0,49,6,0,6,4,5,1,1,0,0,16472,7.0,18495,225,56,1152,1535,22.5,1647.2,0.5,0.5,0.234375,0.765625,0.26666666666666666,0.12244897959183673,0.4,0.6,3064.0,2353.1428571428573,1696.0,1849.5,-1152,-6140,-115.2,-153.5
0,19,7,0,3,4,5,0,0,0,0,15347,6.8,17612,243,48,-704,-193,24.3,1534.7,14,2,1,4,3,3,1,1,0,0,16051,6.8,17805,220,60,704,193,22.0,1605.1,0.0,1.0,0.5757575757575758,0.42424242424242425,0.3684210526315789,0.14285714285714285,0.42857142857142855,0.5714285714285714,3836.75,3210.2,1761.2,1780.5,0,-579,-70.4,-19.3
1,14,2,1,12,6,11,0,0,0,0,18002,7.0,19391,199,36,2621,2483,19.9,1800.2,12,0,0,6,12,5,0,0,0,0,15381,6.8,16908,195,44,-2621,-2483,19.5,1538.1,0.5,0.5,0.5384615384615384,0.46153846153846156,0.14285714285714285,0.0,0.6666666666666666,0.3333333333333333,1384.7692307692307,2197.285714285714,1939.1,1690.8,0,29796,262.1,248.3
0,13,1,0,11,16,10,0,0,0,0,17901,6.8,16538,171,44,-2529,-1607,17.1,1790.1,17,2,1,16,11,17,1,0,1,0,20430,7.0,18145,205,36,2529,1607,20.5,2043.0,0.0,1.0,0.43333333333333335,0.5666666666666667,0.07692307692307693,0.11764705882352941,0.4074074074074074,0.5925925925925926,1491.75,1201.764705882353,1653.8,1814.5,0,-17677,-252.9,-160.7
0,15,3,0,3,4,1,0,0,0,0,14205,7.0,18034,197,50,-1099,-396,19.7,1420.5,12,3,1,4,3,4,1,1,0,0,15304,7.0,18430,236,43,1099,396,23.6,1530.4,0.0,1.0,0.5555555555555556,0.4444444444444444,0.2,0.25,0.42857142857142855,0.5714285714285714,3551.25,3060.8,1803.4,1843.0,0,-1188,-109.9,-39.6
0,12,3,0,4,6,1,0,0,0,0,13772,6.0,14954,178,28,-3147,-3323,17.8,1377.2,22,1,1,6,4,6,1,0,1,0,16919,7.0,18277,223,52,3147,3323,22.3,1691.9,0.0,1.0,0.35294117647058826,0.6470588235294118,0.25,0.045454545454545456,0.4,0.6,2754.4,2417.0,1495.4,1827.7,0,-13292,-314.7,-332.3
1,21,6,1,6,1,7,1,1,0,0,17231,7.2,19272,237,80,3142,2037,23.7,1723.1,18,0,0,1,6,1,0,0,0,0,14089,6.8,17235,245,44,-3142,-2037,24.5,1408.9,1.0,0.0,0.5384615384615384,0.46153846153846156,0.2857142857142857,0.0,0.8571428571428571,0.14285714285714285,2461.5714285714284,7044.5,1927.2,1723.5,3142,12222,314.2,203.7
0,17,2,0,6,8,6,0,0,0,0,15983,7.2,19337,233,42,-1231,496,23.3,1598.3,13,2,1,8,6,11,0,0,0,0,17214,7.4,18841,201,52,1231,-496,20.1,1721.4,0.5,0.5,0.5666666666666667,0.43333333333333335,0.11764705882352941,0.15384615384615385,0.42857142857142855,0.5714285714285714,2283.285714285714,1912.6666666666667,1933.7,1884.1,0,2976,-123.1,49.6
0,13,1,1,2,4,2,0,0,0,0,14651,6.8,18301,241,41,-1991,-1055,24.1,1465.1,15,1,0,4,2,4,0,0,0,0,16642,7.2,19356,248,78,1991,1055,24.8,1664.2,0.5,0.5,0.4642857142857143,0.5357142857142857,0.07692307692307693,0.06666666666666667,0.3333333333333333,0.6666666666666666,4883.666666666667,3328.4,1830.1,1935.6,0,-2110,-199.1,-105.5
1,20,3,1,11,1,13,1,1,0,1,18789,7.4,20433,231,38,4250,3916,23.1,1878.9,17,0,0,1,11,1,0,0,0,0,14539,6.4,16517,223,57,-4250,-3916,22.3,1453.9,1.0,0.0,0.5405405405405406,0.4594594594594595,0.15,0.0,0.9166666666666666,0.08333333333333333,1565.75,7269.5,2043.3,1651.7,4250,43076,425.0,391.6
0,13,1,0,6,12,3,0,0,0,0,15485,6.6,16784,213,28,-3683,-3420,21.3,1548.5,34,3,1,12,6,13,2,1,1,0,19168,7.4,20204,209,63,3683,3420,20.9,1916.8,0.0,1.0,0.2765957446808511,0.723404255319149,0.07692307692307693,0.08823529411764706,0.3333333333333333,0.6666666666666666,2212.1428571428573,1474.4615384615386,1678.4,2020.4,0,-20520,-368.3,-342.0
1,66,2,1,10,3,11,1,0,1,0,17992,7.0,18842,212,51,3313,1465,21.2,1799.2,13,0,0,3,10,4,1,1,0,0,14679,6.8,17377,217,52,-3313,-1465,21.7,1467.9,0.5,0.5,0.8354430379746836,0.16455696202531644,0.030303030303030304,0.0,0.7692307692307693,0.23076923076923078,1635.6363636363637,3669.75,1884.2,1737.7,3313,14650,331.3,146.5
1,22,4,1,10,8,17,1,1,0,0,18828,7.2,18186,197,53,2117,180,19.7,1882.8,16,4,0,8,10,8,1,0,1,0,16711,6.8,18006,209,47,-2117,-180,20.9,1671.1,0.5,0.5,0.5789473684210527,0.42105263157894735,0.18181818181818182,0.25,0.5555555555555556,0.4444444444444444,1711.6363636363637,1856.7777777777778,1818.6,1800.6,2117,1800,211.7,18.0
0,13,2,1,3,9,3,0,0,0,0,14797,6.6,17124,212,48,-3268,-3888,21.2,1479.7,13,2,0,9,3,6,1,1,0,0,18065,7.6,21012,218,80,3268,3888,21.8,1806.5,0.0,1.0,0.5,0.5,0.15384615384615385,0.15384615384615385,0.25,0.75,3699.25,1806.5,1712.4,2101.2,0,-11664,-326.8,-388.8
1,16,0,0,4,7,5,1,1,0,0,15524,7.0,17843,228,56,-629,-209,22.8,1552.4,24,1,1,7,4,7,0,0,0,0,16153,6.8,18052,192,55,629,209,19.2,1615.3,1.0,0.0,0.4,0.6,0.0,0.041666666666666664,0.36363636363636365,0.6363636363636364,3104.8,2019.125,1784.3,1805.2,-629,-836,-62.9,-20.9
1,18,1,1,10,4,6,2,1,1,0,18288,7.6,20765,234,68,3184,3874,23.4,1828.8,14,1,0,4,10,5,0,0,0,0,15104,6.8,16891,209,54,-3184,-3874,20.9,1510.4,1.0,0.0,0.5625,0.4375,0.05555555555555555,0.07142857142857142,0.7142857142857143,0.2857142857142857,1662.5454545454545,3020.8,2076.5,1689.1,6368,38740,318.4,387.4
0,50,2,0,5,8,2,0,0,0,0,16304,7.0,18344,222,84,-890,-1261,22.2,1630.4,15,2,1,8,5,5,2,1,1,0,17194,7.4,19605,218,52,890,1261,21.8,1719.4,0.0,1.0,0.7692307692307693,0.23076923076923078,0.04,0.13333333333333333,0.38461538461538464,0.6153846153846154,2717.3333333333335,1910.4444444444443,1834.4,1960.5,0,-6305,-89.0,-126.1
0,48,4,0,5,10,8,1,1,0,0,14974,6.2,15389,201,24,-4646,-3186,20.1,1497.4,14,3,1,10,5,17,0,0,0,1,19620,7.2,18575,201,64,4646,3186,20.1,1962.0,1.0,0.0,0.7741935483870968,0.22580645161290322,0.08333333333333333,0.21428571428571427,0.3333333333333333,0.6666666666666666,2495.6666666666665,1783.6363636363637,1538.9,1857.5,-4646,-15930,-464.6,-318.6
0,17,16,1,4,2,4,0,0,0,0,16598,7.0,18693,256,43,1937,1019,25.6,1659.8,46,8,0,2,4,1,1,1,0,0,14661,6.8,17674,239,41,-1937,-1019,23.9,1466.1,0.0,1.0,0.2698412698412698,0.7301587301587301,0.9411764705882353,0.17391304347826086,0.6666666666666666,0.3333333333333333,3319.6,4887.0,1869.3,1767.4,0,4076,193.7,101.9
1,16,3,1,5,5,7,0,0,0,0,15273,6.8,16349,189,55,15,-2108,18.9,1527.3,24,3,0,5,5,6,1,1,0,0,15258,7.0,18457,216,54,-15,2108,21.6,1525.8,0.0,1.0,0.4,0.6,0.1875,0.125,0.5,0.5,2545.5,2543.0,1634.9,1845.7,0,-10540,1.5,-210.8
0,10,3,1,4,5,2,0,0,0,0,15515,7.2,18510,222,55,-44,673,22.2,1551.5,15,0,0,5,4,4,0,0,0,0,15559,6.8,17837,218,56,44,-673,21.8,1555.9,0.5,0.5,0.4,0.6,0.3,0.0,0.4444444444444444,0.5555555555555556,3103.0,2593.1666666666665,1851.0,1783.7,0,2692,-4.4,67.3
0,15,3,1,4,0,2,0,0,0,0,16024,6.8,19005,220,62,3133,2377,22.0,1602.4,14,2,0,0,4,0,0,0,0,0,12891,6.6,16628,206,44,-3133,-2377,20.6,1289.1,0.5,0.5,0.5172413793103449,0.4827586206896552,0.2,0.14285714285714285,1.0,0.0,3204.8,12891.0,1900.5,1662.8,0,9508,313.3,237.7
0,16,5,1,4,8,7,0,0,0,0,15667,7.0,17592,225,60,-2450,-2260,22.5,1566.7,14,3,0,8,4,14,1,1,0,0,18117,7.6,19852,252,60,2450,2260,25.2,1811.7,0.0,1.0,0.5333333333333333,0.4666666666666667,0.3125,0.21428571428571427,0.3333333333333333,0.6666666666666666,3133.4,2013.0,1759.2,1985.2,0,-9040,-245.0,-226.0
1,16,11,0,9,7,5,0,0,0,0,18451,7.4,19111,226,60,1309,657,22.6,1845.1,43,2,1,7,9,5,0,0,0,0,17142,6.8,18454,206,44,-1309,-657,20.6,1714.2,0.5,0.5,0.2711864406779661,0.7288135593220338,0.6875,0.046511627906976744,0.5625,0.4375,1845.1,2142.75,1911.1,1845.4,0,5913,130.9,65.7
0,15,2,0,8,9,5,0,0,0,0,16355,6.8,17998,198,59,-994,266,19.8,1635.5,16,4,1,9,8,9,1,1,0,0,17349,6.8,17732,202,40,994,-266,20.2,1734.9,0.0,1.0,0.4838709677419355,0.5161290322580645,0.13333333333333333,0.25,0.47058823529411764,0.5294117647058824,1817.2222222222222,1734.9,1799.8,1773.2,0,2128,-99.4,26.6
0,13,4,1,4,12,3,1,0,1,0,15140,6.6,15933,198,48,-4199,-3415,19.8,1514.0,23,2,0,12,4,11,0,0,0,1,19339,7.2,19348,221,40,4199,3415,22.1,1933.9,1.0,0.0,0.3611111111111111,0.6388888888888888,0.3076923076923077,0.08695652173913043,0.25,0.75,3028.0,1487.6153846153845,1593.3,1934.8,-4199,-13660,-419.9,-341.5
0,56,1,1,2,1,4,0,0,0,0,15755,7.0,18468,258,69,1684,1773,25.8,1575.5,16,3,0,1,2,1,0,0,0,0,14071,6.8,16695,212,56,-1684,-1773,21.2,1407.1,0.5,0.5,0.7777777777777778,0.2222222222222222,0.017857142857142856,0.1875,0.6666666666666666,0.3333333333333333,5251.666666666667,7035.5,1846.8,1669.5,0,3546,168.4,177.3
1,19,3,0,6,6,7,0,0,0,0,16302,7.0,18040,212,45,95,772,21.2,1630.2,15,6,1,6,6,7,1,1,0,0,16207,6.8,17268,205,46,-95,-772,20.5,1620.7,0.0,1.0,0.5588235294117647,0.4411764705882353,0.15789473684210525,0.4,0.5,0.5,2328.8571428571427,2315.285714285714,1804.0,1726.8,0,4632,9.5,77.2
0,38,1,0,2,7,3,0,0,0,0,13825,6.8,16773,173,48,-3453,-2582,17.3,1382.5,15,0,1,7,2,4,0,0,0,0,17278,7.4,19355,237,48,3453,2582,23.7,1727.8,0.5,0.5,0.7169811320754716,0.2830188679245283,0.02631578947368421,0.0,0.2222222222222222,0.7777777777777778,4608.333333333333,2159.75,1677.3,1935.5,0,-5164,-345.3,-258.2
0,21,4,1,5,2,5,1,1,0,0,16724,7.0,18895,229,64,2432,1875,22.9,1672.4,17,0,0,2,5,3,0,0,0,0,14292,6.6,17020,221,44,-2432,-1875,22.1,1429.2,1.0,0.0,0.5526315789473685,0.4473684210526316,0.19047619047619047,0.0,0.7142857142857143,0.2857142857142857,2787.3333333333335,4764.0,1889.5,1702.0,2432,9375,243.2,187.5
1,15,4,1,9,2,11,0,0,0,0,18442,7.4,19414,248,51,2680,1700,24.8,1844.2,19,3,0,2,9,1,2,1,1,0,15762,7.0,17714,240,52,-2680,-1700,24.0,1576.2,0.0,1.0,0.4411764705882353,0.5588235294117647,0.26666666666666666,0.15789473684210525,0.8181818181818182,0.18181818181818182,1844.2,5254.0,1941.4,1771.4,0,15300,268.0,170.0
0,16,2,1,8,13,4,0,0,0,0,17008,7.2,18223,217,55,-4178,-1302,21.7,1700.8,12,4,0,13,8,13,1,1,0,1,21186,7.4,19525,219,40,4178,1302,21.9,2118.6,0.0,1.0,0.5714285714285714,0.42857142857142855,0.125,0.3333333333333333,0.38095238095238093,0.6190476190476191,1889.7777777777778,1513.2857142857142,1822.3,1952.5,0,-10416,-417.8,-130.2
1,20,1,0,5,3,4,1,1,0,0,16513,7.0,18334,249,52,897,806,24.9,1651.3,12,4,1,3,5,5,0,0,0,0,15616,6.8,17528,201,76,-897,-806,20.1,1561.6,1.0,0.0,0.625,0.375,0.05,0.3333333333333333,0.625,0.375,2752.1666666666665,3904.0,1833.4,1752.8,897,4030,89.7,80.6
0,26,3,0,4,6,5,0,0,0,0,15554,7.0,18372,242,52,-1232,-1020,24.2,1555.4,16,1,1,6,4,5,1,1,0,0,16786,7.4,19392,230,52,1232,1020,23.0,1678.6,0.0,1.0,0.6190476190476191,0.38095238095238093,0.11538461538461539,0.0625,0.4,0.6,3110.8,2398.0,1837.2,1939.2,0,-4080,-123.2,-102.0
1,12,1,0,5,9,5,0,0,0,0,15400,7.0,17541,215,40,-4112,-2493,21.5,1540.0,16,1,1,9,5,9,0,0,0,0,19512,7.4,20034,219,72,4112,2493,21.9,1951.2,0.5,0.5,0.42857142857142855,0.5714285714285714,0.08333333333333333,0.0625,0.35714285714285715,0.6428571428571429,2566.6666666666665,1951.2,1754.1,2003.4,0,-12465,-411.2,-249.3
1,15,16,1,10,7,11,1,1,0,0,19052,7.0,18439,242,47,2514,1416,24.2,1905.2,38,2,0,7,10,11,0,0,0,0,16538,6.6,17023,197,48,-2514,-1416,19.7,1653.8,1.0,0.0,0.2830188679245283,0.7169811320754716,1.0666666666666667,0.05263157894736842,0.5882352941176471,0.4117647058823529,1732.0,2067.25,1843.9,1702.3,2514,14160,251.4,141.6
0,16,5,1,6,12,8,1,1,0,0,16039,6.6,16635,198,36,-2088,-2153,19.8,1603.9,27,6,0,12,6,15,0,0,0,0,18127,7.0,18788,201,48,2088,2153,20.1,1812.7,1.0,0.0,0.37209302325581395,0.627906976744186,0.3125,0.2222222222222222,0.3333333333333333,0.6666666666666666,2291.285714285714,1394.3846153846155,1663.5,1878.8,-2088,-12918,-208.8,-215.3
0,19,0,1,6,8,5,1,1,0,0,17093,7.0,18357,233,48,-414,-601,23.3,1709.3,165,1,0,8,6,7,0,0,0,0,17507,7.2,18958,243,48,414,601,24.3,1750.7,1.0,0.0,0.10326086956521739,0.8967391304347826,0.0,0.006060606060606061,0.42857142857142855,0.5714285714285714,2441.8571428571427,1945.2222222222222,1835.7,1895.8,-414,-3606,-41.4,-60.1
0,53,5,0,4,11,3,0,0,0,0,15440,6.8,16864,207,44,-3368,-3384,20.7,1544.0,17,1,1,11,4,17,0,0,0,0,18808,7.4,20248,216,68,3368,3384,21.6,1880.8,0.5,0.5,0.7571428571428571,0.24285714285714285,0.09433962264150944,0.058823529411764705,0.26666666666666666,0.7333333333333333,3088.0,1567.3333333333333,1686.4,2024.8,0,-13536,-336.8,-338.4
1,15,3,0,4,7,2,0,0,0,0,15547,6.8,18141,214,56,-539,723,21.4,1554.7,15,2,1,7,4,6,1,1,0,0,16086,7.0,17418,207,43,539,-723,20.7,1608.6,0.0,1.0,0.5,0.5,0.2,0.13333333333333333,0.36363636363636365,0.6363636363636364,3109.4,2010.75,1814.1,1741.8,0,2892,-53.9,72.3
0,45,3,1,7,6,10,0,0,0,0,16275,6.8,16968,190,56,495,21,19.0,1627.5,20,0,0,6,7,10,0,0,0,0,15780,6.8,16947,197,48,-495,-21,19.7,1578.0,0.5,0.5,0.6923076923076923,0.3076923076923077,0.06666666666666667,0.0,0.5384615384615384,0.46153846153846156,2034.375,2254.285714285714,1696.8,1694.7,0,147,49.5,2.1
1,13,1,1,7,5,9,1,1,0,0,17627,7.0,19004,204,64,1794,927,20.4,1762.7,11,1,0,5,7,7,0,0,0,0,15833,7.0,18077,194,64,-1794,-927,19.4,1583.3,1.0,0.0,0.5416666666666666,0.4583333333333333,0.07692307692307693,0.09090909090909091,0.5833333333333334,0.4166666666666667,2203.375,2638.8333333333335,1900.4,1807.7,1794,6489,179.4,92.7
0,60,3,0,7,4,10,1,1,0,0,16641,7.0,18150,221,51,1459,970,22.1,1664.1,14,2,1,4,7,2,0,0,0,0,15182,6.8,17180,210,52,-1459,-970,21.0,1518.2,1.0,0.0,0.8108108108108109,0.1891891891891892,0.05,0.14285714285714285,0.6363636363636364,0.36363636363636365,2080.125,3036.4,1815.0,1718.0,1459,6790,145.9,97.0
1,17,5,0,6,1,12,1,1,0,0,16009,6.8,17605,194,51,685,333,19.4,1600.9,17,1,1,1,6,0,0,0,0,0,15324,6.6,17272,252,72,-685,-333,25.2,1532.4,1.0,0.0,0.5,0.5,0.29411764705882354,0.058823529411764705,0.8571428571428571,0.14285714285714285,2287.0,7662.0,1760.5,1727.2,685,1998,68.5,33.3
0,15,2,1,4,3,4,1,1,0,0,15010,6.8,16558,211,58,-782,-1431,21.1,1501.0,16,4,0,3,4,3,0,0,0,0,15792,7.0,17989,248,54,782,1431,24.8,1579.2,1.0,0.0,0.4838709677419355,0.5161290322580645,0.13333333333333333,0.25,0.5714285714285714,0.42857142857142855,3002.0,3948.0,1655.8,1798.9,-782,-5724,-78.2,-143.1
1,48,0,0,4,5,6,1,1,0,0,15969,7.0,18868,195,72,-876,389,19.5,1596.9,13,2,1,5,4,9,0,0,0,0,16845,7.0,18479,228,63,876,-389,22.8,1684.5,1.0,0.0,0.7868852459016393,0.21311475409836064,0.0,0.15384615384615385,0.4444444444444444,0.5555555555555556,3193.8,2807.5,1886.8,1847.9,-876,1556,-87.6,38.9
0,15,1,1,2,3,6,0,0,0,0,15007,7.2,17469,232,56,-302,-646,23.2,1500.7,33,1,0,3,2,3,0,0,0,0,15309,6.8,18115,248,56,302,646,24.8,1530.9,0.5,0.5,0.3125,0.6875,0.06666666666666667,0.030303030303030304,0.4,0.6,5002.333333333333,3827.25,1746.9,1811.5,0,-1292,-30.2,-64.6
0,17,1,1,3,8,3,0,0,0,0,14494,6.4,15036,208,44,-4235,-4926,20.8,1449.4,14,4,0,8,3,4,1,1,0,1,18729,7.4,19962,254,74,4235,4926,25.4,1872.9,0.0,1.0,0.5483870967741935,0.45161290322580644,0.058823529411764705,0.2857142857142857,0.2727272727272727,0.7272727272727273,3623.5,2081.0,1503.6,1996.2,0,-14778,-423.5,-492.6
1,16,3,0,6,6,4,1,0,1,0,16576,7.0,18349,220,36,-316,63,22.0,1657.6,17,4,1,6,6,5,0,0,0,0,16892,7.0,18286,214,50,316,-63,21.4,1689.2,1.0,0.0,0.48484848484848486,0.5151515151515151,0.1875,0.23529411764705882,0.5,0.5,2368.0,2413.1428571428573,1834.9,1828.6,-316,378,-31.6,6.3
0,12,1,0,7,10,8,0,0,0,0,16575,7.0,18524,204,42,-2362,79,20.4,1657.5,230,1,1,10,7,9,0,0,0,0,18937,7.0,18445,247,44,2362,-79,24.7,1893.7,0.5,0.5,0.049586776859504134,0.9504132231404959,0.08333333333333333,0.004347826086956522,0.4117647058823529,0.5882352941176471,2071.875,1721.5454545454545,1852.4,1844.5,0,553,-236.2,7.9
0,20,1,1,12,4,14,2,1,1,0,19339,7.2,19966,225,66,3708,2901,22.5,1933.9,83,3,0,4,12,3,0,0,0,0,15631,6.8,17065,203,60,-3708,-2901,20.3,1563.1,1.0,0.0,0.1941747572815534,0.8058252427184466,0.05,0.03614457831325301,0.75,0.25,1487.6153846153845,3126.2,1996.6,1706.5,7416,34812,370.8,290.1
1,18,1,0,6,6,7,1,1,0,0,16621,7.0,19387,206,64,-258,569,20.6,1662.1,14,2,1,6,6,10,0,0,0,0,16879,7.2,18818,225,68,258,-569,22.5,1687.9,1.0,0.0,0.5625,0.4375,0.05555555555555555,0.14285714285714285,0.5,0.5,2374.4285714285716,2411.285714285714,1938.7,1881.8,-258,3414,-25.8,56.9
0,37,3,0,1,6,1,1,0,1,0,14308,6.8,17611,235,48,-2634,-1282,23.5,1430.8,19,3,1,6,1,9,1,1,0,0,16942,7.4,18893,247,66,2634,1282,24.7,1694.2,0.5,0.5,0.6607142857142857,0.3392857142857143,0.08108108108108109,0.15789473684210525,0.14285714285714285,0.8571428571428571,7154.0,2420.285714285714,1761.1,1889.3,-2634,-1282,-263.4,-128.2
0,16,0,1,6,11,5,0,0,0,0,15165,6.6,16025,188,31,-3709,-4015,18.8,1516.5,14,4,0,11,6,8,1,1,0,0,18874,7.2,20040,227,68,3709,4015,22.7,1887.4,0.0,1.0,0.5333333333333333,0.4666666666666667,0.0,0.2857142857142857,0.35294117647058826,0.6470588235294118,2166.4285714285716,1572.8333333333333,1602.5,2004.0,0,-24090,-370.9,-401.5
0,15,7,0,11,3,14,0,0,0,0,18754,7.6,20402,202,52,4074,3921,20.2,1875.4,34,1,1,3,11,6,1,1,0,0,14680,6.8,16481,200,44,-4074,-3921,20.0,1468.0,0.0,1.0,0.30612244897959184,0.6938775510204082,0.4666666666666667,0.029411764705882353,0.7857142857142857,0.21428571428571427,1562.8333333333333,3670.0,2040.2,1648.1,0,43131,407.4,392.1
0,152,4,0,7,6,6,1,1,0,0,16608,7.2,18459,233,60,-26,989,23.3,1660.8,15,2,1,6,7,7,0,0,0,0,16634,6.8,17470,203,52,26,-989,20.3,1663.4,1.0,0.0,0.9101796407185628,0.08982035928143713,0.02631578947368421,0.13333333333333333,0.5384615384615384,0.46153846153846156,2076.0,2376.285714285714,1845.9,1747.0,-26,6923,-2.6,98.9
0,44,1,1,7,4,6,1,1,0,0,16375,7.0,18026,172,62,143,713,17.2,1637.5,16,2,0,4,7,3,1,0,1,0,16232,6.6,17313,217,54,-143,-713,21.7,1623.2,0.5,0.5,0.7333333333333333,0.26666666666666666,0.022727272727272728,0.125,0.6363636363636364,0.36363636363636365,2046.875,3246.4,1802.6,1731.3,143,4991,14.3,71.3
1,18,1,0,5,6,6,1,0,1,0,15987,7.0,17964,207,44,-155,-47,20.7,1598.7,12,4,1,6,5,6,0,0,0,0,16142,7.0,18011,231,39,155,47,23.1,1614.2,1.0,0.0,0.6,0.4,0.05555555555555555,0.3333333333333333,0.45454545454545453,0.5454545454545454,2664.5,2306.0,1796.4,1801.1,-155,-235,-15.5,-4.7
0,17,4,0,8,5,9,1,1,0,0,17027,7.4,19345,217,56,302,1420,21.7,1702.7,18,5,1,5,8,7,1,0,1,0,16725,7.0,17925,237,44,-302,-1420,23.7,1672.5,0.5,0.5,0.4857142857142857,0.5142857142857142,0.23529411764705882,0.2777777777777778,0.6153846153846154,0.38461538461538464,1891.888888888889,2787.5,1934.5,1792.5,302,11360,30.2,142.0
0,16,2,0,5,8,7,0,0,0,0,15885,6.4,16350,216,40,-1615,-1393,21.6,1588.5,16,1,1,8,5,10,2,1,1,0,17500,6.8,17743,221,52,1615,1393,22.1,1750.0,0.0,1.0,0.5,0.5,0.125,0.0625,0.38461538461538464,0.6153846153846154,2647.5,1944.4444444444443,1635.0,1774.3,0,-6965,-161.5,-139.3
