blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,blue_objective_share,red_objective_share,blue_vision_share,red_vision_share,blue_ward_efficiency,red_ward_efficiency,blue_kill_share,red_kill_share,blue_gold_per_kill,red_gold_per_kill,blue_xp_per_min,red_xp_per_min,gold_obj_momentum,xp_kill_momentum,gold_diff_per_min,xp_diff_per_min
0,18,4,0,8,3,7,1,0,1,0,17574,7.2,19195,252,44,2774,2207,25.2,1757.4,15,4,1,3,8,2,1,1,0,0,14800,6.6,16988,225,47,-2774,-2207,22.5,1480.0,0.5,0.5,0.5454545454545454,0.45454545454545453,0.2222222222222222,0.26666666666666666,0.7272727272727273,0.2727272727272727,1952.6666666666667,3700.0,1919.5,1698.8,2774,17656,277.4,220.7
1,16,3,0,6,4,8,1,1,0,0,17505,7.2,18661,240,66,791,1138,24.0,1750.5,16,2,1,4,6,5,0,0,0,0,16714,6.6,17523,234,49,-791,-1138,23.4,1671.4,1.0,0.0,0.5,0.5,0.1875,0.125,0.6,0.4,2500.714285714286,3342.8,1866.1,1752.3,791,6828,79.1,113.8
0,13,5,0,7,7,7,1,1,0,0,16635,7.0,17795,215,62,544,758,21.5,1663.5,33,1,1,7,7,10,0,0,0,0,16091,6.6,17037,194,49,-544,-758,19.4,1609.1,1.0,0.0,0.2826086956521739,0.717391304347826,0.38461538461538464,0.030303030303030304,0.5,0.5,2079.375,2011.375,1779.5,1703.7,544,5306,54.4,75.8
1,15,1,1,4,1,4,0,0,0,0,16008,7.2,19253,247,45,344,1298,24.7,1600.8,15,3,0,1,4,2,0,0,0,0,15664,7.0,17955,264,52,-344,-1298,26.4,1566.4,0.5,0.5,0.5,0.5,0.06666666666666667,0.2,0.8,0.2,3201.6,7832.0,1925.3,1795.5,0,5192,34.4,129.8
0,18,5,0,7,8,6,0,0,0,0,16423,7.2,18901,212,60,-859,919,21.2,1642.3,17,3,1,8,7,6,0,0,0,0,17282,7.0,17982,226,43,859,-919,22.6,1728.2,0.5,0.5,0.5142857142857142,0.4857142857142857,0.2777777777777778,0.17647058823529413,0.4666666666666667,0.5333333333333333,2052.875,1920.2222222222222,1890.1,1798.2,0,6433,-85.9,91.9
0,15,1,0,3,14,1,1,1,0,0,14143,6.2,15352,205,46,-6445,-4329,20.5,1414.3,14,3,1,14,3,14,1,0,1,0,20588,7.4,19681,209,66,6445,4329,20.9,2058.8,0.5,0.5,0.5172413793103449,0.4827586206896552,0.06666666666666667,0.21428571428571427,0.17647058823529413,0.8235294117647058,3535.75,1372.5333333333333,1535.2,1968.1,-6445,-12987,-644.5,-432.9
1,20,7,0,11,4,12,0,0,0,0,19392,7.2,18570,239,48,4872,3076,23.9,1939.2,20,3,1,4,11,6,0,0,0,0,14520,6.2,15494,203,34,-4872,-3076,20.3,1452.0,0.5,0.5,0.5,0.5,0.35,0.15,0.7333333333333333,0.26666666666666666,1616.0,2904.0,1857.0,1549.4,0,33836,487.2,307.6
0,17,1,0,6,6,4,1,0,1,0,16533,7.0,18187,217,61,85,765,21.7,1653.3,14,2,1,6,6,9,0,0,0,0,16448,6.8,17422,214,46,-85,-765,21.4,1644.8,1.0,0.0,0.5483870967741935,0.45161290322580644,0.058823529411764705,0.14285714285714285,0.5,0.5,2361.8571428571427,2349.714285714286,1818.7,1742.2,85,4590,8.5,76.5
0,16,5,0,12,5,9,0,0,0,0,18279,7.4,18909,174,54,1236,149,17.4,1827.9,15,4,1,5,12,3,2,1,1,0,17043,7.0,18760,224,60,-1236,-149,22.4,1704.3,0.0,1.0,0.5161290322580645,0.4838709677419355,0.3125,0.26666666666666666,0.7058823529411765,0.29411764705882354,1406.076923076923,2840.5,1890.9,1876.0,0,1788,123.6,14.9
0,13,0,0,3,8,2,0,0,0,0,14500,6.6,16097,209,50,-3614,-3434,20.9,1450.0,16,1,1,8,3,10,1,0,1,0,18114,7.2,19531,222,60,3614,3434,22.2,1811.4,0.0,1.0,0.4482758620689655,0.5517241379310345,0.0,0.0625,0.2727272727272727,0.7272727272727273,3625.0,2012.6666666666667,1609.7,1953.1,0,-10302,-361.4,-343.4
0,14,1,0,0,1,0,0,0,0,0,14713,7.0,17547,261,53,-388,-1004,26.1,1471.3,10,4,1,1,0,1,1,1,0,0,15101,7.0,18551,264,56,388,1004,26.4,1510.1,0.0,1.0,0.5833333333333334,0.4166666666666667,0.07142857142857142,0.4,0.0,1.0,14713.0,7550.5,1754.7,1855.1,0,0,-38.8,-100.4
1,16,3,1,2,9,1,0,0,0,0,14975,6.4,16649,222,67,-2206,-2548,22.2,1497.5,18,3,0,9,2,12,1,1,0,0,17181,7.4,19197,216,48,2206,2548,21.6,1718.1,0.0,1.0,0.47058823529411764,0.5294117647058824,0.1875,0.16666666666666666,0.18181818181818182,0.8181818181818182,4991.666666666667,1718.1,1664.9,1919.7,0,-5096,-220.6,-254.8
0,13,3,0,4,6,3,0,0,0,0,15855,7.0,17820,212,71,-891,-768,21.2,1585.5,15,0,1,6,4,1,1,1,0,0,16746,7.0,18588,264,53,891,768,26.4,1674.6,0.0,1.0,0.4642857142857143,0.5357142857142857,0.23076923076923078,0.0,0.4,0.6,3171.0,2392.285714285714,1782.0,1858.8,0,-3072,-89.1,-76.8
1,10,4,1,13,5,18,1,1,0,1,20853,7.4,20447,251,49,5477,3692,25.1,2085.3,14,2,0,5,13,4,0,0,0,0,15376,6.6,16755,206,46,-5477,-3692,20.6,1537.6,1.0,0.0,0.4166666666666667,0.5833333333333334,0.4,0.14285714285714285,0.7222222222222222,0.2777777777777778,1489.5,2562.6666666666665,2044.7,1675.5,5477,47996,547.7,369.2
0,24,3,1,3,2,5,1,0,1,0,14783,6.6,16564,205,54,401,95,20.5,1478.3,18,6,0,2,3,4,1,1,0,0,14382,6.8,16469,209,42,-401,-95,20.9,1438.2,0.5,0.5,0.5714285714285714,0.42857142857142855,0.125,0.3333333333333333,0.6,0.4,3695.75,4794.0,1656.4,1646.9,401,285,40.1,9.5
0,18,3,0,7,7,10,0,0,0,0,16531,6.6,16364,202,44,-869,327,20.2,1653.1,29,2,1,7,7,9,1,1,0,1,17400,6.6,16037,219,48,869,-327,21.9,1740.0,0.0,1.0,0.3829787234042553,0.6170212765957447,0.16666666666666666,0.06896551724137931,0.5,0.5,2066.375,2175.0,1636.4,1603.7,0,2289,-86.9,32.7
0,14,1,1,4,5,3,0,0,0,0,14682,6.6,17105,199,50,-1827,-2059,19.9,1468.2,17,1,0,5,4,5,0,0,0,0,16509,7.4,19164,235,48,1827,2059,23.5,1650.9,0.5,0.5,0.45161290322580644,0.5483870967741935,0.07142857142857142,0.058823529411764705,0.4444444444444444,0.5555555555555556,2936.4,2751.5,1710.5,1916.4,0,-8236,-182.7,-205.9
0,25,4,1,5,3,4,1,0,1,0,16788,7.2,19474,264,59,1346,919,26.4,1678.8,39,3,0,3,5,6,1,1,0,0,15442,7.2,18555,242,56,-1346,-919,24.2,1544.2,0.5,0.5,0.390625,0.609375,0.16,0.07692307692307693,0.625,0.375,2798.0,3860.5,1947.4,1855.5,1346,4595,134.6,91.9
0,15,5,1,11,8,13,0,0,0,1,18723,6.8,17268,188,35,1844,-34,18.8,1872.3,19,0,0,8,11,6,1,1,0,0,16879,6.6,17302,210,40,-1844,34,21.0,1687.9,0.0,1.0,0.4411764705882353,0.5588235294117647,0.3333333333333333,0.0,0.5789473684210527,0.42105263157894735,1560.25,1875.4444444444443,1726.8,1730.2,0,-374,184.4,-3.4
1,41,4,1,14,3,15,0,0,0,1,20030,7.2,18878,205,58,5872,4455,20.5,2003.0,37,4,0,3,14,5,0,0,0,0,14158,6.0,14423,171,34,-5872,-4455,17.1,1415.8,0.5,0.5,0.5256410256410257,0.47435897435897434,0.0975609756097561,0.10810810810810811,0.8235294117647058,0.17647058823529413,1335.3333333333333,3539.5,1887.8,1442.3,0,62370,587.2,445.5
0,14,2,0,3,8,5,0,0,0,0,14425,6.6,16191,198,47,-2619,-1506,19.8,1442.5,17,3,1,8,3,9,1,1,0,0,17044,6.6,17697,212,49,2619,1506,21.2,1704.4,0.0,1.0,0.45161290322580644,0.5483870967741935,0.14285714285714285,0.17647058823529413,0.2727272727272727,0.7272727272727273,3606.25,1893.7777777777778,1619.1,1769.7,0,-4518,-261.9,-150.6
0,59,1,0,0,1,0,1,1,0,0,14457,7.0,18824,230,72,-832,541,23.0,1445.7,20,0,1,1,0,1,0,0,0,0,15289,7.0,18283,267,63,832,-541,26.7,1528.9,1.0,0.0,0.7468354430379747,0.25316455696202533,0.01694915254237288,0.0,0.0,1.0,14457.0,7644.5,1882.4,1828.3,-832,0,-83.2,54.1
0,16,1,1,8,8,9,0,0,0,0,17057,6.6,17009,190,48,240,-903,19.0,1705.7,17,2,0,8,8,9,0,0,0,0,16817,7.0,17912,197,51,-240,903,19.7,1681.7,0.5,0.5,0.48484848484848486,0.5151515151515151,0.0625,0.11764705882352941,0.5,0.5,1895.2222222222222,1868.5555555555557,1700.9,1791.2,0,-7224,24.0,-90.3
0,15,2,0,8,9,5,0,0,0,0,16355,6.8,17998,198,59,-994,266,19.8,1635.5,16,4,1,9,8,9,1,1,0,0,17349,6.8,17732,202,40,994,-266,20.2,1734.9,0.0,1.0,0.4838709677419355,0.5161290322580645,0.13333333333333333,0.25,0.47058823529411764,0.5294117647058824,1817.2222222222222,1734.9,1799.8,1773.2,0,2128,-99.4,26.6
1,9,2,0,8,5,5,1,0,1,0,17875,7.2,20182,206,80,2095,1664,20.6,1787.5,10,3,1,5,8,3,1,1,0,0,15780,7.0,18518,215,60,-2095,-1664,21.5,1578.0,0.5,0.5,0.47368421052631576,0.5263157894736842,0.2222222222222222,0.3,0.6153846153846154,0.38461538461538464,1986.111111111111,2630.0,2018.2,1851.8,2095,13312,209.5,166.4
1,18,3,1,7,10,11,1,1,0,0,16057,6.8,17123,187,60,-2259,-898,18.7,1605.7,14,1,0,10,7,14,0,0,0,0,18316,6.8,18021,227,32,2259,898,22.7,1831.6,1.0,0.0,0.5625,0.4375,0.16666666666666666,0.07142857142857142,0.4117647058823529,0.5882352941176471,2007.125,1665.090909090909,1712.3,1802.1,-2259,-6286,-225.9,-89.8
0,20,2,0,3,10,3,1,1,0,0,14367,6.4,15957,192,53,-5085,-3236,19.2,1436.7,17,5,1,10,3,13,0,0,0,0,19452,7.4,19193,249,48,5085,3236,24.9,1945.2,1.0,0.0,0.5405405405405406,0.4594594594594595,0.1,0.29411764705882354,0.23076923076923078,0.7692307692307693,3591.75,1768.3636363636363,1595.7,1919.3,-5085,-9708,-508.5,-323.6
0,25,1,1,3,6,4,0,0,0,0,14564,6.6,16320,209,51,-1966,-1998,20.9,1456.4,15,1,0,6,3,8,1,1,0,0,16530,7.0,18318,220,64,1966,1998,22.0,1653.0,0.0,1.0,0.625,0.375,0.04,0.06666666666666667,0.3333333333333333,0.6666666666666666,3641.0,2361.4285714285716,1632.0,1831.8,0,-5994,-196.6,-199.8
0,16,4,0,3,10,2,0,0,0,0,14032,6.8,16550,193,40,-4782,-3408,19.3,1403.2,17,8,1,10,3,11,1,1,0,0,18814,7.4,19958,245,51,4782,3408,24.5,1881.4,0.0,1.0,0.48484848484848486,0.5151515151515151,0.25,0.47058823529411764,0.23076923076923078,0.7692307692307693,3508.0,1710.3636363636363,1655.0,1995.8,0,-10224,-478.2,-340.8
1,18,2,1,6,5,4,0,0,0,0,16304,6.8,17893,209,50,-794,-951,20.9,1630.4,13,3,0,5,6,3,0,0,0,0,17098,7.2,18844,220,73,794,951,22.0,1709.8,0.5,0.5,0.5806451612903226,0.41935483870967744,0.1111111111111111,0.23076923076923078,0.5454545454545454,0.45454545454545453,2329.1428571428573,2849.6666666666665,1789.3,1884.4,0,-5706,-79.4,-95.1
0,18,2,1,5,4,4,0,0,0,0,15843,6.6,16776,220,42,792,-622,22.0,1584.3,16,3,0,4,5,4,0,0,0,0,15051,6.8,17398,185,49,-792,622,18.5,1505.1,0.5,0.5,0.5294117647058824,0.47058823529411764,0.1111111111111111,0.1875,0.5555555555555556,0.4444444444444444,2640.5,3010.2,1677.6,1739.8,0,-3110,79.2,-62.2
0,15,1,1,4,6,4,0,0,0,0,15865,7.0,18437,238,59,-418,34,23.8,1586.5,15,2,0,6,4,8,1,1,0,0,16283,7.0,18403,231,52,418,-34,23.1,1628.3,0.0,1.0,0.5,0.5,0.06666666666666667,0.13333333333333333,0.4,0.6,3173.0,2326.1428571428573,1843.7,1840.3,0,136,-41.8,3.4
0,13,4,0,3,13,4,1,1,0,0,14676,6.2,14842,191,42,-4489,-4047,19.1,1467.6,59,3,1,13,3,13,0,0,0,0,19165,7.0,18889,224,49,4489,4047,22.4,1916.5,1.0,0.0,0.18055555555555555,0.8194444444444444,0.3076923076923077,0.05084745762711865,0.1875,0.8125,3669.0,1368.9285714285713,1484.2,1888.9,-4489,-12141,-448.9,-404.7
1,52,4,0,10,4,15,1,1,0,0,18501,7.6,19714,230,64,2907,2700,23.0,1850.1,12,0,1,4,10,6,0,0,0,0,15594,7.0,17014,215,55,-2907,-2700,21.5,1559.4,1.0,0.0,0.8125,0.1875,0.07692307692307693,0.0,0.7142857142857143,0.2857142857142857,1681.909090909091,3118.8,1971.4,1701.4,2907,27000,290.7,270.0
0,29,3,1,2,5,4,0,0,0,0,14735,6.6,16525,236,40,-1751,-2530,23.6,1473.5,31,5,0,5,2,6,0,0,0,0,16486,7.0,19055,223,68,1751,2530,22.3,1648.6,0.5,0.5,0.48333333333333334,0.5166666666666667,0.10344827586206896,0.16129032258064516,0.2857142857142857,0.7142857142857143,4911.666666666667,2747.6666666666665,1652.5,1905.5,0,-5060,-175.1,-253.0
0,43,3,0,5,12,7,0,0,0,0,15893,6.8,17285,202,35,-3909,-1904,20.2,1589.3,17,5,1,12,5,13,1,0,1,0,19802,7.2,19189,228,35,3909,1904,22.8,1980.2,0.0,1.0,0.7166666666666667,0.2833333333333333,0.06976744186046512,0.29411764705882354,0.29411764705882354,0.7058823529411765,2648.8333333333335,1523.2307692307693,1728.5,1918.9,0,-9520,-390.9,-190.4
1,42,4,1,11,3,14,1,0,1,1,20145,7.4,19898,242,39,5634,2094,24.2,2014.5,15,3,0,3,11,1,1,1,0,0,14511,6.8,17804,196,85,-5634,-2094,19.6,1451.1,0.5,0.5,0.7368421052631579,0.2631578947368421,0.09523809523809523,0.2,0.7857142857142857,0.21428571428571427,1678.75,3627.75,1989.8,1780.4,5634,23034,563.4,209.4
0,14,3,1,10,3,16,0,0,0,0,19475,7.2,18887,233,51,4765,3054,23.3,1947.5,17,0,0,3,10,3,1,1,0,0,14710,6.6,15833,202,52,-4765,-3054,20.2,1471.0,0.0,1.0,0.45161290322580644,0.5483870967741935,0.21428571428571427,0.0,0.7692307692307693,0.23076923076923078,1770.4545454545455,3677.5,1888.7,1583.3,0,30540,476.5,305.4
1,9,2,0,5,4,5,1,0,1,0,15549,6.8,17486,222,52,-193,-607,22.2,1554.9,15,4,1,4,5,2,1,1,0,0,15742,6.8,18093,248,48,193,607,24.8,1574.2,0.5,0.5,0.375,0.625,0.2222222222222222,0.26666666666666666,0.5555555555555556,0.4444444444444444,2591.5,3148.4,1748.6,1809.3,-193,-3035,-19.3,-60.7
1,18,1,1,7,3,6,0,0,0,0,17082,7.2,19192,224,59,2388,1600,22.4,1708.2,36,2,0,3,7,2,1,1,0,0,14694,7.0,17592,224,49,-2388,-1600,22.4,1469.4,0.0,1.0,0.3333333333333333,0.6666666666666666,0.05555555555555555,0.05555555555555555,0.7,0.3,2135.25,3673.5,1919.2,1759.2,0,11200,238.8,160.0
0,10,4,0,1,6,0,1,1,0,0,13480,6.4,16396,215,52,-3137,-2097,21.5,1348.0,22,1,1,6,1,10,0,0,0,0,16617,7.0,18493,233,49,3137,2097,23.3,1661.7,1.0,0.0,0.3125,0.6875,0.4,0.045454545454545456,0.14285714285714285,0.8571428571428571,6740.0,2373.8571428571427,1639.6,1849.3,-3137,-2097,-313.7,-209.7
1,32,4,1,10,9,7,0,0,0,0,17584,6.4,16118,159,47,316,-1561,15.9,1758.4,39,2,0,9,10,8,0,0,0,0,17268,6.6,17679,202,47,-316,1561,20.2,1726.8,0.5,0.5,0.4507042253521127,0.5492957746478874,0.125,0.05128205128205128,0.5263157894736842,0.47368421052631576,1598.5454545454545,1726.8,1611.8,1767.9,0,-15610,31.6,-156.1
0,18,4,1,7,3,11,0,0,0,0,17320,7.0,18039,210,44,2199,459,21.0,1732.0,14,2,0,3,7,4,0,0,0,0,15121,6.8,17580,234,49,-2199,-459,23.4,1512.1,0.5,0.5,0.5625,0.4375,0.2222222222222222,0.14285714285714285,0.7,0.3,2165.0,3780.25,1803.9,1758.0,0,3213,219.9,45.9
1,15,2,1,4,4,8,0,0,0,0,16530,7.0,18713,243,60,837,1199,24.3,1653.0,12,2,0,4,4,3,1,1,0,0,15693,6.6,17514,233,56,-837,-1199,23.3,1569.3,0.0,1.0,0.5555555555555556,0.4444444444444444,0.13333333333333333,0.16666666666666666,0.5,0.5,3306.0,3138.6,1871.3,1751.4,0,4796,83.7,119.9
0,14,2,0,1,6,1,0,0,0,0,13775,6.8,17108,206,52,-2490,-1110,20.6,1377.5,55,3,1,6,1,4,1,1,0,0,16265,7.2,18218,237,52,2490,1110,23.7,1626.5,0.0,1.0,0.2028985507246377,0.7971014492753623,0.14285714285714285,0.05454545454545454,0.14285714285714285,0.8571428571428571,6887.5,2323.5714285714284,1710.8,1821.8,0,-1110,-249.0,-111.0
0,15,4,0,6,8,4,1,0,1,0,16860,7.2,19037,239,51,-259,357,23.9,1686.0,16,1,1,8,6,6,0,0,0,0,17119,7.2,18680,238,49,259,-357,23.8,1711.9,1.0,0.0,0.4838709677419355,0.5161290322580645,0.26666666666666666,0.0625,0.42857142857142855,0.5714285714285714,2408.5714285714284,1902.111111111111,1903.7,1868.0,-259,2142,-25.9,35.7
1,16,5,1,12,1,24,1,1,0,0,20289,7.2,20144,245,48,7039,4860,24.5,2028.9,54,1,0,1,12,1,0,0,0,0,13250,6.4,15284,152,60,-7039,-4860,15.2,1325.0,1.0,0.0,0.22857142857142856,0.7714285714285715,0.3125,0.018518518518518517,0.9230769230769231,0.07692307692307693,1560.6923076923076,6625.0,2014.4,1528.4,7039,58320,703.9,486.0
1,18,0,1,9,6,13,0,0,0,0,17855,7.2,19265,200,51,2063,2131,20.0,1785.5,39,2,0,6,9,10,1,1,0,0,15792,7.0,17134,182,42,-2063,-2131,18.2,1579.2,0.0,1.0,0.3157894736842105,0.6842105263157895,0.0,0.05128205128205128,0.6,0.4,1785.5,2256.0,1926.5,1713.4,0,19179,206.3,213.1
1,14,1,0,8,8,7,0,0,0,0,16072,6.6,16342,214,42,-1247,-835,21.4,1607.2,21,2,1,8,8,12,1,1,0,0,17319,6.6,17177,229,41,1247,835,22.9,1731.9,0.0,1.0,0.4,0.6,0.07142857142857142,0.09523809523809523,0.5,0.5,1785.7777777777778,1924.3333333333333,1634.2,1717.7,0,-6680,-124.7,-83.5
1,20,1,1,13,5,14,1,0,1,1,20861,7.0,18819,213,45,5245,2754,21.3,2086.1,14,0,0,5,13,7,0,0,0,0,15616,6.4,16065,195,40,-5245,-2754,19.5,1561.6,1.0,0.0,0.5882352941176471,0.4117647058823529,0.05,0.0,0.7222222222222222,0.2777777777777778,1490.0714285714287,2602.6666666666665,1881.9,1606.5,5245,35802,524.5,275.4
0,9,2,0,3,12,0,0,0,0,0,14798,6.8,17372,225,48,-5533,-2481,22.5,1479.8,79,5,1,12,3,13,0,0,0,0,20331,7.6,19853,233,49,5533,2481,23.3,2033.1,0.5,0.5,0.10227272727272728,0.8977272727272727,0.2222222222222222,0.06329113924050633,0.2,0.8,3699.5,1563.923076923077,1737.2,1985.3,0,-7443,-553.3,-248.1
0,13,1,0,2,13,0,0,0,0,0,13049,6.2,14294,163,52,-6395,-4800,16.3,1304.9,56,3,1,13,2,20,2,1,1,0,19444,7.2,19094,239,52,6395,4800,23.9,1944.4,0.0,1.0,0.18840579710144928,0.8115942028985508,0.07692307692307693,0.05357142857142857,0.13333333333333333,0.8666666666666667,4349.666666666667,1388.857142857143,1429.4,1909.4,0,-9600,-639.5,-480.0
0,17,4,1,7,12,6,0,0,0,0,16668,6.8,17267,193,51,-2781,-1104,19.3,1666.8,45,3,0,12,7,15,1,0,1,1,19449,7.2,18371,205,36,2781,1104,20.5,1944.9,0.0,1.0,0.27419354838709675,0.7258064516129032,0.23529411764705882,0.06666666666666667,0.3684210526315789,0.631578947368421,2083.5,1496.076923076923,1726.7,1837.1,0,-7728,-278.1,-110.4
0,22,3,0,5,9,2,0,0,0,1,15600,6.2,14986,193,36,-3128,-2320,19.3,1560.0,15,6,1,9,5,9,1,0,1,1,18728,6.8,17306,232,46,3128,2320,23.2,1872.8,0.0,1.0,0.5945945945945946,0.40540540540540543,0.13636363636363635,0.4,0.35714285714285715,0.6428571428571429,2600.0,1872.8,1498.6,1730.6,0,-11600,-312.8,-232.0
1,18,2,1,4,5,3,0,0,0,0,15846,7.0,18388,214,58,-330,-466,21.4,1584.6,15,3,0,5,4,5,1,1,0,0,16176,7.2,18854,236,52,330,466,23.6,1617.6,0.0,1.0,0.5454545454545454,0.45454545454545453,0.1111111111111111,0.2,0.4444444444444444,0.5555555555555556,3169.2,2696.0,1838.8,1885.4,0,-1864,-33.0,-46.6
1,20,5,1,9,2,14,0,0,0,0,18202,7.0,18332,232,58,3424,1624,23.2,1820.2,20,3,0,2,9,2,1,1,0,0,14778,6.4,16708,228,50,-3424,-1624,22.8,1477.8,0.0,1.0,0.5,0.5,0.25,0.15,0.8181818181818182,0.18181818181818182,1820.2,4926.0,1833.2,1670.8,0,14616,342.4,162.4
1,15,9,0,13,5,10,2,1,1,0,20038,7.8,21588,222,71,4079,5568,22.2,2003.8,39,1,1,5,13,6,0,0,0,0,15959,6.6,16020,208,40,-4079,-5568,20.8,1595.9,1.0,0.0,0.2777777777777778,0.7222222222222222,0.6,0.02564102564102564,0.7222222222222222,0.2777777777777778,1431.2857142857142,2659.8333333333335,2158.8,1602.0,8158,72384,407.9,556.8
1,10,3,0,5,5,4,0,0,0,0,16368,7.0,18622,250,48,1079,1363,25.0,1636.8,14,3,1,5,5,7,1,1,0,0,15289,7.0,17259,206,56,-1079,-1363,20.6,1528.9,0.0,1.0,0.4166666666666667,0.5833333333333334,0.3,0.21428571428571427,0.5,0.5,2728.0,2548.1666666666665,1862.2,1725.9,0,6815,107.9,136.3
1,43,2,1,5,4,5,1,0,1,0,17027,6.8,17816,213,56,508,-1704,21.3,1702.7,14,2,0,4,5,4,1,1,0,0,16519,7.4,19520,231,75,-508,1704,23.1,1651.9,0.5,0.5,0.7543859649122807,0.24561403508771928,0.046511627906976744,0.14285714285714285,0.5555555555555556,0.4444444444444444,2837.8333333333335,3303.8,1781.6,1952.0,508,-8520,50.8,-170.4
1,19,2,1,9,1,9,1,1,0,0,18381,7.0,19201,249,56,3951,2490,24.9,1838.1,17,4,0,1,9,0,0,0,0,0,14430,6.6,16711,214,60,-3951,-2490,21.4,1443.0,1.0,0.0,0.5277777777777778,0.4722222222222222,0.10526315789473684,0.23529411764705882,0.9,0.1,1838.1,7215.0,1920.1,1671.1,3951,22410,395.1,249.0
0,15,2,1,6,4,3,0,0,0,0,16366,7.0,18102,237,61,1980,1777,23.7,1636.6,17,1,0,4,6,4,1,1,0,0,14386,6.4,16325,203,40,-1980,-1777,20.3,1438.6,0.0,1.0,0.46875,0.53125,0.13333333333333333,0.058823529411764705,0.6,0.4,2338.0,2877.2,1810.2,1632.5,0,10662,198.0,177.7
0,13,3,1,5,5,7,0,0,0,0,15658,7.0,17569,224,45,-1047,-1618,22.4,1565.8,14,3,0,5,5,5,0,0,0,0,16705,7.2,19187,251,54,1047,1618,25.1,1670.5,0.5,0.5,0.48148148148148145,0.5185185185185185,0.23076923076923078,0.21428571428571427,0.5,0.5,2609.6666666666665,2784.1666666666665,1756.9,1918.7,0,-8090,-104.7,-161.8
1,18,0,1,6,2,6,1,1,0,0,16508,7.0,18539,228,44,646,407,22.8,1650.8,16,1,0,2,6,2,0,0,0,0,15862,6.8,18132,238,57,-646,-407,23.8,1586.2,1.0,0.0,0.5294117647058824,0.47058823529411764,0.0,0.0625,0.75,0.25,2358.285714285714,5287.333333333333,1853.9,1813.2,646,2442,64.6,40.7
0,14,1,0,2,7,1,0,0,0,0,14873,6.8,17781,205,72,-2304,31,20.5,1487.3,15,1,1,7,2,9,1,1,0,0,17177,7.0,17750,238,44,2304,-31,23.8,1717.7,0.0,1.0,0.4827586206896552,0.5172413793103449,0.07142857142857142,0.06666666666666667,0.2222222222222222,0.7777777777777778,4957.666666666667,2147.125,1778.1,1775.0,0,62,-230.4,3.1
0,16,2,0,4,11,3,0,0,0,0,15098,6.8,18104,225,55,-3779,-1537,22.5,1509.8,12,2,1,11,4,10,2,1,1,0,18877,7.4,19641,227,42,3779,1537,22.7,1887.7,0.0,1.0,0.5714285714285714,0.42857142857142855,0.125,0.16666666666666666,0.26666666666666666,0.7333333333333333,3019.6,1573.0833333333333,1810.4,1964.1,0,-6148,-377.9,-153.7
1,18,0,0,6,9,7,1,1,0,0,15596,6.2,15360,197,26,-2600,-2112,19.7,1559.6,18,1,1,9,6,7,1,0,1,1,18196,6.6,17472,185,52,2600,2112,18.5,1819.6,0.5,0.5,0.5,0.5,0.0,0.05555555555555555,0.4,0.6,2228.0,1819.6,1536.0,1747.2,-2600,-12672,-260.0,-211.2
1,16,2,0,2,2,3,0,0,0,0,15830,7.2,19605,255,80,909,2001,25.5,1583.0,12,1,1,2,2,3,0,0,0,0,14921,7.0,17604,219,63,-909,-2001,21.9,1492.1,0.5,0.5,0.5714285714285714,0.42857142857142855,0.125,0.08333333333333333,0.5,0.5,5276.666666666667,4973.666666666667,1960.5,1760.4,0,4002,90.9,200.1
0,48,4,1,7,3,9,2,1,1,1,17669,7.0,18012,221,47,2925,1304,22.1,1766.9,14,2,0,3,7,5,0,0,0,0,14744,6.6,16708,219,52,-2925,-1304,21.9,1474.4,1.0,0.0,0.7741935483870968,0.22580645161290322,0.08333333333333333,0.14285714285714285,0.7,0.3,2208.625,3686.0,1801.2,1670.8,5850,9128,292.5,130.4
0,17,3,0,11,11,13,1,1,0,0,18614,7.0,18540,208,48,-558,-1482,20.8,1861.4,17,2,1,11,11,15,0,0,0,0,19172,7.6,20022,227,52,558,1482,22.7,1917.2,1.0,0.0,0.5,0.5,0.17647058823529413,0.11764705882352941,0.5,0.5,1551.1666666666667,1597.6666666666667,1854.0,2002.2,-558,-16302,-55.8,-148.2
0,15,5,0,5,8,6,0,0,0,0,16230,6.8,18114,230,57,-1222,-125,23.0,1623.0,20,2,1,8,5,9,1,0,1,0,17452,6.8,18239,221,36,1222,125,22.1,1745.2,0.0,1.0,0.42857142857142855,0.5714285714285714,0.3333333333333333,0.1,0.38461538461538464,0.6153846153846154,2705.0,1939.111111111111,1811.4,1823.9,0,-625,-122.2,-12.5
